34;G 11;2;1;19;0;7;3;3;5;4;4;3;19;3;3;2;3;3;14;4;4;2;2;3;15;1;1;0;1;1;1;1;1;1;0;1;1;1;0;1;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;5;5;5;4;5;5;5;5;5;5;4;5;5;5;5;5;4;5;4;5;5;5;1;4;780;360;420;300;1740;2040;1140;1440;13;6;7;5;29;34;19;24;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0
35;G 12;2;1;20;0;7;3;4;5;4;2;2;17;4;1;3;4;5;17;2;3;1;3;4;13;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;1;0;5;2;2;1;3;1;5;5;4;4;4;2;4;2;1;4;2;4;1;1;1;4;1;4;180;420;300;420;840;1680;540;660;3;7;5;7;14;28;9;11;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
36;G 12;2;1;21;0;7;3;5;4;5;5;5;24;5;5;5;3;2;20;5;3;2;5;3;18;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;4;4;3;3;5;4;5;5;5;5;5;4;5;5;3;5;4;5;1;1;3;3;1;2;240;300;180;300;1380;2040;1020;780;4;5;3;5;23;34;17;13;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1
37;G 12;2;2;21;0;7;3;2;5;5;3;1;16;1;5;5;2;1;14;3;5;1;3;1;13;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1;1;0;0;1;3;2;2;2;2;2;3;3;5;5;4;2;5;5;2;3;2;4;3;1;2;2;1;2;240;300;240;360;780;1620;720;720;4;5;4;6;13;27;12;12;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;1;0;0;0
38;G 13;1;2;39;0;7;2;1;1;1;1;1;5;4;1;1;5;5;16;1;1;5;1;5;13;0;0;0;1;0;0;0;1;1;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;3;3;3;2;4;3;4;4;4;4;5;5;5;4;4;5;5;3;2;1;3;5;1;2;360;360;300;300;1080;1860;1080;840;6;6;5;5;18;31;18;14;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
39;G 13;2;1;23;0;7;3;1;5;1;1;1;9;1;1;1;5;5;13;1;1;5;1;5;13;0;0;0;1;0;1;0;1;1;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;5;4;5;4;3;3;4;5;4;4;4;4;3;5;4;4;3;1;1;4;4;1;3;420;240;240;60;1500;1680;960;780;7;4;4;1;25;28;16;13;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
40;G 13;1;2;27;0;6;1;3;4;2;2;3;14;3;3;2;4;3;15;1;1;2;2;2;8;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;1;1;0;0;0;1;0;1;1;1;1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;1;1;5;4;4;2;3;2;3;3;4;4;4;4;5;5;1;1;1;5;3;5;3;4;1;1;360;240;600;360;1200;1620;480;1200;6;4;10;6;20;27;8;20;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0
41;G 14;2;1;25;0;7;3;3;4;4;4;1;16;5;4;4;5;4;22;4;4;4;4;4;20;0;1;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;3;1;1;4;2;4;5;4;5;3;4;5;5;3;2;2;5;5;5;1;2;2;1;360;300;480;60;900;1800;720;1080;6;5;8;1;15;30;12;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0
42;G 14;1;2;35;0;6;1;5;3;5;5;4;22;5;5;5;3;1;19;5;1;1;5;4;16;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;5;3;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;1;4;240;300;240;180;1500;2100;1200;1380;4;5;4;3;25;35;20;23;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
43;G 14;1;1;29;0;7;1;3;3;3;3;4;16;4;4;4;2;5;19;4;3;3;4;3;17;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;1;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;4;180;120;300;360;660;780;420;540;3;2;5;6;11;13;7;9;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0
44;G 15;1;1;30;0;7;1;5;4;4;5;3;21;4;5;5;5;5;24;5;5;1;5;2;18;0;1;0;1;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;1;1;1;0;1;0;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;3;2;3;3;3;2;3;3;3;3;3;2;3;3;2;3;2;2;3;3;2;3;1;4;480;360;420;300;960;1200;600;780;8;6;7;5;16;20;10;13;0;0;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0
45;G 15;1;2;32;0;7;1;5;5;5;5;3;23;5;4;4;4;2;19;4;4;3;4;3;18;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0;1;0;0;1;1;0;1;0;2;3;3;3;3;3;3;3;3;3;3;2;3;3;1;3;3;3;1;1;2;3;1;2;300;240;420;420;1020;1200;600;600;5;4;7;7;17;20;10;10;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
46;G 15;1;2;32;0;7;1;5;4;5;4;4;22;4;3;4;4;3;18;4;4;4;4;4;20;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;1;1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;3;3;3;3;3;4;4;4;4;4;5;3;5;5;5;5;5;4;3;4;3;3;1;4;300;420;300;300;1140;1740;1200;1020;5;7;5;5;19;29;20;17;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
47;G 16;2;1;24;0;7;3;3;4;4;3;3;17;5;3;3;3;3;17;3;1;3;3;5;15;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;5;5;4;4;4;4;4;4;4;5;4;5;5;5;2;5;4;5;5;5;5;5;2;1;240;120;300;300;1560;1860;960;1500;4;2;5;5;26;31;16;25;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0
48;G 16;2;2;23;0;7;3;4;5;5;5;3;22;3;4;4;5;2;18;3;4;1;4;2;14;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;2;3;1;2;3;3;4;4;4;3;3;3;3;4;4;4;4;3;3;3;3;3;1;4;240;300;180;240;840;1440;960;900;4;5;3;4;14;24;16;15;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0
49;G 16;1;2;37;0;7;1;3;3;4;3;3;16;4;4;4;3;2;17;3;2;2;3;4;14;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1;0;0;0;1;2;2;2;1;2;1;2;4;3;5;5;4;4;5;2;2;2;5;5;5;1;3;1;3;300;180;120;420;600;1620;660;1140;5;3;2;7;10;27;11;19;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0
50;G 17;2;1;23;0;7;3;2;4;3;4;5;18;5;5;5;3;1;19;2;1;1;2;5;11;0;1;1;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;1;1;1;1;0;0;0;1;1;0;1;1;1;1;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;1;1;0;1;1;1;1;1;0;0;2;3;2;1;3;1;4;5;5;5;4;5;4;4;2;5;3;5;5;5;3;5;1;4;420;540;420;540;720;1920;840;1380;7;9;7;9;12;32;14;23;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
51;G 17;2;2;22;0;8;4;2;5;2;1;1;11;2;1;1;5;5;14;1;3;5;5;5;19;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;0;2;2;2;2;2;2;3;3;3;2;3;2;2;3;3;2;2;3;2;2;2;2;1;4;240;240;240;300;720;1080;600;660;4;4;4;5;12;18;10;11;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0
52;G 17;2;2;23;0;7;3;3;5;2;2;2;14;1;2;2;4;5;14;2;2;5;2;4;15;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;2;3;2;2;4;3;5;4;4;3;4;3;2;4;2;3;4;4;5;5;2;3;2;1;120;360;300;240;960;1500;780;1140;2;6;5;4;16;25;13;19;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;0;0
53;G 18;2;1;20;0;7;3;4;4;5;5;5;23;5;5;5;5;5;25;5;4;4;4;4;21;0;0;0;1;0;1;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;2;2;2;2;2;3;3;5;5;4;2;5;5;2;3;2;4;3;1;2;2;1;2;360;360;240;120;780;1620;720;720;6;6;4;2;13;27;12;12;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0
54;G 18;1;2;29;0;7;1;5;5;5;5;5;25;5;4;5;5;1;20;5;5;4;5;5;24;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;0;3;5;1;1;4;4;5;4;4;3;5;5;4;5;2;3;2;5;3;1;4;5;1;2;300;0;360;300;1080;1800;720;1080;5;0;6;5;18;30;12;18;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
55;G 18;2;2;20;0;7;3;3;3;3;3;3;15;3;3;3;3;3;15;3;3;3;3;3;15;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;5;5;5;5;5;2;5;5;5;5;5;5;5;5;5;5;5;2;1;1;1;5;2;1;300;300;180;300;1620;2100;1200;600;5;5;3;5;27;35;20;10;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0
56;G 18;2;2;23;0;7;3;4;3;5;4;3;19;5;4;5;5;1;20;5;4;2;5;3;19;0;1;0;0;0;1;0;1;1;1;0;0;1;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;5;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;3;5;1;4;480;300;360;180;1560;2100;1200;1140;8;5;6;3;26;35;20;19;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0
57;G 19;1;2;34;0;6;2;3;3;2;3;2;13;3;3;3;3;3;15;2;3;3;2;4;14;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;4;4;4;4;5;3;1;4;5;1;4;180;360;300;120;1440;2040;960;1080;3;6;5;2;24;34;16;18;0;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0
58;G 19;1;2;26;0;6;2;3;4;3;4;2;16;5;5;5;5;1;21;4;5;1;3;5;18;0;1;0;0;0;1;0;1;1;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;3;2;2;4;1;2;3;3;3;3;3;1;3;3;2;3;3;2;2;1;1;1;1;3;420;300;240;300;840;1140;660;420;7;5;4;5;14;19;11;7;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0
59;G 19;1;1;33;0;6;1;4;5;4;4;3;20;5;5;4;4;2;20;3;4;2;2;4;15;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;4;4;4;4;4;3;4;4;3;4;4;4;4;4;4;4;4;4;3;3;3;4;1;4;300;60;360;240;1380;1620;960;1020;5;1;6;4;23;27;16;17;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0
60;G 20;1;2;29;0;6;1;2;5;2;2;2;13;3;1;1;5;4;14;2;3;3;3;5;16;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;1;1;0;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;3;2;1;3;2;1;4;2;5;3;3;1;1;4;1;5;1;5;1;1;1;2;1;4;180;420;360;360;720;1140;660;600;3;7;6;6;12;19;11;10;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0
61;G 20;1;2;36;0;6;1;4;4;5;5;4;22;5;5;5;5;4;24;4;5;4;4;4;21;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1;1;0;0;1;3;4;2;3;3;2;4;4;4;5;3;3;4;3;1;2;4;4;1;1;3;4;1;4;240;300;240;360;1020;1620;600;780;4;5;4;6;17;27;10;13;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0
62;G 20;2;2;21;0;7;3;3;5;5;5;4;22;5;4;3;4;3;19;3;3;3;4;4;17;0;0;0;1;0;0;0;1;1;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;3;3;3;2;1;2;4;2;2;3;3;2;3;3;2;4;3;4;2;1;1;3;1;4;360;360;300;300;840;1140;720;660;6;6;5;5;14;19;12;11;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0
63;G 21;1;1;42;0;6;2;5;5;4;4;5;23;5;5;5;5;5;25;5;5;5;5;5;25;0;0;0;1;0;1;0;1;1;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;5;1;1;4;4;5;4;4;3;5;5;4;5;2;3;2;5;3;1;4;5;1;2;420;240;240;60;1080;1800;720;1080;7;4;4;1;18;30;12;18;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0
64;G 21;1;2;31;0;6;1;3;4;3;4;4;18;4;5;5;1;1;16;3;5;1;4;4;17;0;1;0;0;0;1;0;1;1;1;0;0;1;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;5;5;5;5;5;2;5;5;5;5;5;5;5;5;5;5;5;2;1;1;1;5;1;1;480;300;360;180;1620;2100;1200;600;8;5;6;3;27;35;20;10;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
65;G 21;1;2;28;0;6;1;5;3;1;5;4;18;5;5;5;4;1;20;5;5;2;5;2;19;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;5;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;3;5;1;4;120;360;300;180;1560;2100;1200;1140;2;6;5;3;26;35;20;19;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;1;0;1;1;0;0
